"hasName","animalType","sex","isIntact","monthsOld","breed1","breed2","isMix","color1","color2","outcome","size","life_span_low","life_span_high","price_low","price_high","adaptability","child_friendly","cat_dog_friendly","grooming","health_issues","intelligence","shedding_level"
"true","Dog","M","false","7","Australian Cattle Dog","Bull Terrier","false","Red","White","Transfer","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","M","false","36","Pit Bull","","true","Blue","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Dog","M","false","24","Yorkshire Terrier","","true","Black","","Adoption","Small","12","16","600","1000","5","1","4","5","4","5","1"
"true","Cat","F","false","2","Domestic Medium Hair","","true","Tortie","White","Adoption","","","","","","","","","","","",""
"true","Dog","F","false","12","Chihuahua Shorthair","","true","Tan","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","72","German Shepherd","Labrador Retriever","false","Brown","Black","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Dog","F","true","192","Shih Tzu","","true","Black","","Euthanasia","Small","10","16","800","1200","5","2","5","5","3","3","1"
"false","Dog","M","true","3","Border Collie","","true","Black","White","Transfer","Medium","12","15","600","800","5","5","3","3","3","5","3"
"true","Cat","F","false","24","Domestic Longhair","","true","Blue","","Transfer","","","","","","","","","","","",""
"true","Dog","M","false","11","Chihuahua Shorthair","","true","Black","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","true","156","Chow Chow","Chinese Sharpei","false","Tan","","Return_to_owner","Medium","13","15","600","800","2","2","2","5","3","3","4"
"false","Dog","F","false","36","Great Pyrenees","","true","White","","Adoption","Giant","10","12","700","900","4","4","4","3","5","3","4"
"true","Dog","M","false","36","Miniature Poodle","","true","Black","","Return_to_owner","Small","14","16","1000","1500","5","5","4","5","3","5","1"
"true","Dog","F","false","84","Beagle","","true","Black","Tan","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Dog","F","false","48","Pug","Beagle","false","Tan","","Transfer","Small","12","15","300","500","5","4","5","1","5","4","4"
"false","Cat","M","true","","Domestic Longhair","","true","Cream Tabby","","Euthanasia","","","","","","","","","","","",""
"false","Dog","F","true","2","Labrador Retriever","","true","Black","White","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"false","Cat","","","12","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","2","Domestic Shorthair","","true","Black","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","36","German Shepherd","","true","Sable","","Adoption","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"true","Cat","M","false","24","Domestic Medium Hair","","true","Black","","Adoption","","","","","","","","","","","",""
"true","Cat","","","1","Domestic Shorthair","","true","Black","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","4","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","12","Beagle","Labrador Retriever","false","White","Tan","Adoption","Small","12","15","500","800","5","5","3","1","3","3","3"
"true","Dog","M","false","24","Pit Bull","","true","Fawn","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","false","132","Rat Terrier","","false","White","Brown","Return_to_owner","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Dog","F","true","156","Chihuahua Shorthair","","true","Tan","","Return_to_owner","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","M","false","24","German Shepherd","","true","Brown","Black","Return_to_owner","Medium","10","13","800","2000","5","5","3","3","4","5","5"
"false","Dog","M","true","60","Doberman Pinsch","","true","Red","Tan","Euthanasia","Medium","10","12","800","1000","5","3","3","2","4","5","3"
"true","Cat","M","false","2","Domestic Longhair","","true","Black","White","Adoption","","","","","","","","","","","",""
"true","Cat","M","false","60","Siamese","","true","Cream Tabby","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Cat","F","false","36","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Blue","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","96","Labrador Retriever","Rottweiler","false","Chocolate","Tan","Return_to_owner","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","F","false","36","Blue Lacy","","true","Fawn","","Adoption","Medium","14","16","600","800","3","3","2","1","2","3","1"
"false","Cat","M","true","0","Domestic Shorthair","","true","Blue","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Rat Terrier","","true","Brown","","Adoption","Small","15","18","300","500","5","5","4","1","3","2","4"
"true","Dog","F","false","5","Boxer","","true","Black","White","Transfer","Medium","10","12","600","1200","4","4","3","1","3","4","3"
"true","Dog","M","false","24","Pit Bull","","true","Blue","White","Adoption","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","F","true","12","Labrador Retriever","Greyhound","false","Tan","","Euthanasia","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","84","American Bulldog","","false","Black","White","Adoption","Medium","10","12","700","900","4","4","2","1","2","3","3"
"true","Dog","M","false","2","Australian Cattle Dog","","true","Black","White","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Cat","F","false","1","Domestic Shorthair","","true","Blue","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","60","Beagle","","false","Tricolor","","Return_to_owner","Small","12","15","500","800","5","5","3","1","3","3","3"
"false","Cat","F","false","3","Domestic Shorthair","","true","Tortie","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","true","2","Bruss Griffon","","true","Brown","","Transfer","Small","12","15","800","1000","4","1","5","5","3","2","1"
"true","Cat","M","true","1","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","M","true","1","Australian Shepherd","Anatol Shepherd","false","Blue Merle","","Transfer","Medium","12","15","600","800","5","5","3","3","3","4","3"
"false","Dog","F","true","2","Cairn Terrier","","true","Black","Tan","Transfer","Small","12","15","700","1000","3","4","3","3","2","4","3"
"true","Dog","F","false","36","Australian Cattle Dog","Labrador Retriever","false","Tan","","Euthanasia","Medium","12","15","500","700","3","5","3","1","3","5","3"
"false","Cat","F","true","0","Domestic Shorthair","","true","Calico","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","36","Bruss Griffon","","true","Buff","","Adoption","Small","12","15","800","1000","4","1","5","5","3","2","1"
"true","Dog","M","false","12","Pointer","Jack Russell Terrier","false","White","Black","Adoption","Medium","12","15","400","500","5","5","1","1","1","2","1"
"false","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Pit Bull","","true","White","Chocolate","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"false","Cat","","","0","Domestic Medium Hair","","true","Black","White","Transfer","","","","","","","","","","","",""
"true","Cat","F","false","12","Domestic Shorthair","","true","Tortie","Blue Cream","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","12","Australian Cattle Dog","","true","Tricolor","","Adoption","Medium","12","15","500","700","3","5","3","1","3","5","3"
"true","Dog","F","false","12","Australian Shepherd","","true","Tan","White","Transfer","Medium","12","15","600","800","5","5","3","3","3","4","3"
"true","Dog","F","false","24","Pit Bull","","true","Brown Brindle","White","Return_to_owner","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","120","Pit Bull","","true","Brown Brindle","White","Euthanasia","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","4","Manchester Terrier","","true","Black","Tan","Adoption","Small","14","16","600","1000","5","3","3","1","2","4","1"
"true","Dog","M","false","36","Chihuahua Longhair","","true","White","Brown","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","2","Chihuahua Longhair","","true","Tricolor","Brown","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"false","Cat","M","true","3","Siamese","","true","Lynx Point","","Euthanasia","Medium","12","15","400","600","5","4","5","3","1","5","3"
"true","Cat","F","true","2","Domestic Shorthair","","true","Brown Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","24","Domestic Shorthair","","true","Brown Tabby","","Euthanasia","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","10","Great Dane","Labrador Retriever","false","Black","White","Return_to_owner","Giant","7","10","800","1200","3","4","3","1","4","4","3"
"false","Cat","M","true","0","Domestic Shorthair","","true","Orange Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","F","true","24","Domestic Shorthair","","true","White","Brown Tabby","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","7","Domestic Shorthair","","true","Black","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","24","Chihuahua Longhair","","true","White","Black","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","2","Domestic Shorthair","","true","Black","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","8","Domestic Longhair","","true","Orange Tabby","","Transfer","","","","","","","","","","","",""
"true","Cat","M","false","7","Siamese","","true","Flame Point","","Adoption","Medium","12","15","400","600","5","4","5","3","1","5","3"
"false","Cat","F","true","12","Domestic Shorthair","","true","White","Blue Tabby","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","11","Chihuahua Shorthair","","true","Brown","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","true","1","Domestic Shorthair","","true","Black Smoke","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Dog","F","true","5","Labrador Retriever","Basset Hound","false","Tan","","Transfer","Medium","10","12","1000","2000","5","5","4","1","3","5","3"
"true","Dog","M","false","36","Cavalier Span","","false","Tricolor","","Return_to_owner","Small","10","14","1200","1500","5","5","3","3","4","4","3"
"true","Cat","F","false","2","Domestic Shorthair","","true","Brown Tabby","White","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","F","false","12","Pit Bull","","true","White","Black","Transfer","Medium","10","14","500","700","3","4","1","1","2","3","3"
"true","Dog","M","false","12","Catahoula","Labrador Retriever","false","Yellow","","Adoption","Large","10","14","500","700","3","4","2","2","2","3","1"
"true","Dog","F","true","3","Chihuahua Shorthair","","true","Tan","White","Transfer","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","3","Domestic Medium Hair","","true","Tortie","","Adoption","","","","","","","","","","","",""
"false","Cat","M","true","0","Domestic Shorthair","","true","Blue Tabby","","Transfer","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Dog","M","false","12","Catahoula","","true","Brown Merle","White","Adoption","Large","10","14","500","700","3","4","2","2","2","3","1"
"true","Dog","F","false","12","Anatol Shepherd","","true","Brown","White","Transfer","Large","10","13","700","900","2","4","2","2","4","2","5"
"true","Dog","F","false","24","Chihuahua Shorthair","","true","Fawn","","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Dog","F","false","5","Chihuahua Shorthair","Dachshund","false","Black","Tan","Adoption","Small","14","18","600","800","5","1","5","1","4","3","1"
"true","Cat","F","false","3","Domestic Shorthair","","true","Brown Tabby","","Adoption","Medium","15","17","600","800","5","4","5","3","1","3","5"
"true","Cat","F","false","204","Domestic Shorthair","","true","Tortie","","Return_to_owner","Medium","15","17","600","800","5","4","5","3","1","3","5"
"false","Cat","M","true","1","Domestic Medium Hair","","true","Brown Tabby","","Transfer","","","","","","","","","","","",""
